27,G:HGNC:7455,G:HGNC:7715,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",33.0,0.327,49.0,1
11,G:HGNC:7455,G:HGNC:7715,"['GDpDG', 'GTG']",37.0,0.979,1780.0,1
20,G:HGNC:7455,G:HGNC:7715,"['GDG', 'GPdPG', 'GTG']",39.0,0.17,47.0,1
17,G:HGNC:7455,G:HGNC:7715,"['GDG', 'GDpDG', 'GTG']",42.0,0.417,72.0,1
8,G:HGNC:7455,G:HGNC:7715,"['GDG', 'GTG']",44.0,0.333,66.0,1
14,G:HGNC:7455,G:HGNC:7715,"['GPdPG', 'GTG']",51.0,0.717,180.0,1
2,G:HGNC:7455,G:HGNC:7715,['GDpDpDG'],170.0,0.971,5933.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9286,G:HGNC:9317,['GTG'],172.0,0.531,367.0,1
1,G:HGNC:9286,G:HGNC:9317,['GMDMG'],3420.0,0.071,3680.0,1
2,G:HGNC:9286,G:HGNC:9317,"['GTG', 'GMDMG']",8254.0,0.041,8610.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9302,G:HGNC:25415,['GTG'],136.0,0.753,550.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
2,G:HGNC:14269,G:HGNC:19343,"['GTG', 'GMDMG']",3.0,0.999,3303.0,1
0,G:HGNC:14269,G:HGNC:19343,['GTG'],10.0,0.957,234.0,1
1,G:HGNC:14269,G:HGNC:19343,['GMDMG'],94.0,0.953,2016.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:7063,G:HGNC:4634,['GPdPG'],4.0,0.789,19.0,1
10,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDMG']",27.0,0.27,37.0,1
11,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDpDMG']",27.0,0.289,38.0,1
6,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDpDMG']",28.0,0.222,36.0,1
14,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",28.0,0.263,38.0,1
5,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDMG']",29.0,0.237,38.0,1
12,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GMDMG', 'GMDpDMG']",32.0,0.179,39.0,1
4,G:HGNC:7063,G:HGNC:4634,"['GPdPG', 'GTG']",37.0,0.479,71.0,1
1,G:HGNC:7063,G:HGNC:4634,['GTG'],60.0,0.866,448.0,1
2,G:HGNC:7063,G:HGNC:4634,['GMDMG'],2131.0,0.18,2598.0,1
7,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDMG']",2940.0,0.639,8139.0,1
3,G:HGNC:7063,G:HGNC:4634,['GMDpDMG'],4207.0,0.102,4683.0,1
8,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDpDMG']",6411.0,0.384,10410.0,1
13,G:HGNC:7063,G:HGNC:4634,"['GTG', 'GMDMG', 'GMDpDMG']",8746.0,0.341,13281.0,1
9,G:HGNC:7063,G:HGNC:4634,"['GMDMG', 'GMDpDMG']",10133.0,0.138,11750.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:4635,G:HGNC:4629,['GPdPG'],1.0,0.917,12.0,1
2,G:HGNC:4635,G:HGNC:4629,"['GPdPG', 'GTG']",6.0,0.913,69.0,1
1,G:HGNC:4635,G:HGNC:4629,['GTG'],13.0,0.971,456.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:4632,G:HGNC:4629,['GPdPG'],6.0,0.684,19.0,1
1,G:HGNC:4632,G:HGNC:4629,['GTG'],15.0,0.956,339.0,1
2,G:HGNC:4632,G:HGNC:4629,"['GPdPG', 'GTG']",23.0,0.646,65.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
3,G:HGNC:7708,G:HGNC:7710,['GPdPG'],1.0,0.933,15.0,1
126,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.667,6.0,1
75,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.6,5.0,1
110,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.6,5.0,1
111,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.8,10.0,1
91,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.953,43.0,1
115,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.951,41.0,1
116,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.998,1296.0,1
125,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.949,39.0,1
100,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",2.0,0.6,5.0,1
81,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.714,7.0,1
121,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.6,5.0,1
122,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.8,10.0,1
123,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.778,9.0,1
124,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",2.0,0.667,6.0,1
106,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",2.0,0.714,7.0,1
80,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.667,9.0,1
78,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",3.0,0.667,9.0,1
69,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GMDpDMG']",3.0,0.571,7.0,1
72,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GMDMG', 'GMDpDMG']",3.0,0.769,13.0,1
52,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GMDMG', 'GMDpDMG']",3.0,0.998,1596.0,1
49,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GMDpDMG']",3.0,0.93,43.0,1
77,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",3.0,0.7,10.0,1
82,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.8,15.0,1
103,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",3.0,0.667,9.0,1
90,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.929,42.0,1
92,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.998,1300.0,1
102,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",3.0,0.7,10.0,1
42,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GMDMG', 'GMDpDMG']",3.0,0.769,13.0,1
105,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.667,9.0,1
107,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.8,15.0,1
109,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.5,6.0,1
112,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.667,9.0,1
117,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.929,42.0,1
118,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",3.0,0.932,44.0,1
120,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",3.0,0.5,6.0,1
85,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDpDMG']",3.0,0.927,41.0,1
39,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GMDpDMG']",3.0,0.571,7.0,1
0,G:HGNC:7708,G:HGNC:7710,['GDG'],3.0,0.571,7.0,1
9,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG']",3.0,0.7,10.0,1
14,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG']",4.0,0.947,76.0,1
114,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",4.0,0.897,39.0,1
51,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GTG', 'GMDpDMG']",4.0,0.997,1300.0,1
48,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GMDMG']",4.0,0.938,64.0,1
94,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDpDMG']",4.0,0.909,44.0,1
87,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDpDMG']",4.0,0.997,1302.0,1
71,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GTG', 'GMDpDMG']",4.0,0.733,15.0,1
41,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GTG', 'GMDpDMG']",4.0,0.733,15.0,1
29,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG']",4.0,0.75,16.0,1
17,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GMDpDMG']",5.0,0.997,1571.0,1
84,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",5.0,0.917,60.0,1
26,G:HGNC:7708,G:HGNC:7710,"['GTG', 'GMDpDMG']",5.0,0.999,7232.0,1
38,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GMDMG']",5.0,0.688,16.0,1
16,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GMDMG']",5.0,0.998,2145.0,1
60,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GTG', 'GMDpDMG']",5.0,0.948,96.0,1
32,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GMDpDMG']",5.0,0.583,12.0,1
12,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GMDpDMG']",5.0,0.583,12.0,1
86,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",5.0,0.997,1815.0,1
113,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",5.0,0.915,59.0,1
97,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GTG', 'GMDMG', 'GMDpDMG']",5.0,0.948,96.0,1
50,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GTG', 'GMDMG']",5.0,0.997,1812.0,1
89,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GTG', 'GMDMG']",5.0,0.922,64.0,1
99,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",5.0,0.615,13.0,1
101,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG', 'GMDMG']",6.0,0.75,24.0,1
36,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GMDpDMG']",6.0,0.333,9.0,1
79,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GTG', 'GMDMG']",6.0,0.7,20.0,1
1,G:HGNC:7708,G:HGNC:7710,['GDpDG'],6.0,0.993,856.0,1
68,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GMDMG']",6.0,0.647,17.0,1
66,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GMDpDMG']",6.0,0.333,9.0,1
74,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GMDMG']",6.0,0.538,13.0,1
119,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",6.0,0.6,15.0,1
104,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GTG', 'GMDMG']",6.0,0.7,20.0,1
88,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GMDMG', 'GMDpDMG']",6.0,0.996,1602.0,1
93,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",7.0,0.894,66.0,1
22,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GTG']",7.0,0.955,155.0,1
76,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GTG', 'GMDMG']",7.0,0.708,24.0,1
63,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG']",7.0,0.562,16.0,1
108,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG', 'GMDMG']",7.0,0.533,15.0,1
40,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GTG', 'GMDMG']",7.0,0.788,33.0,1
70,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GTG', 'GMDMG']",7.0,0.788,33.0,1
65,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GMDMG']",7.0,0.632,19.0,1
33,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG']",7.0,0.562,16.0,1
43,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG']",7.0,0.911,79.0,1
7,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG']",7.0,0.75,28.0,1
61,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GMDMG', 'GMDpDMG']",8.0,0.927,109.0,1
4,G:HGNC:7708,G:HGNC:7710,['GTG'],8.0,0.978,359.0,1
11,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GMDMG']",8.0,0.652,23.0,1
35,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GMDMG']",8.0,0.579,19.0,1
57,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GTG', 'GMDpDMG']",9.0,0.996,2261.0,1
59,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GTG', 'GMDMG']",9.0,0.937,143.0,1
31,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GMDMG']",9.0,0.654,26.0,1
96,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GTG', 'GMDMG', 'GMDpDMG']",9.0,0.996,2252.0,1
46,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GMDpDMG']",10.0,0.994,1611.0,1
62,G:HGNC:7708,G:HGNC:7710,"['GTG', 'GMDMG', 'GMDpDMG']",10.0,0.999,9562.0,1
56,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GTG', 'GMDMG']",10.0,0.997,3124.0,1
15,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GTG']",11.0,0.995,2162.0,1
25,G:HGNC:7708,G:HGNC:7710,"['GTG', 'GMDMG']",11.0,0.999,7809.0,1
45,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GMDMG']",11.0,0.995,2281.0,1
47,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GPdPG', 'GTG']",11.0,0.89,100.0,1
98,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",12.0,0.657,35.0,1
24,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GMDpDMG']",12.0,0.883,103.0,1
83,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GPdPG', 'GTG']",12.0,0.868,91.0,1
53,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GTG']",12.0,0.882,102.0,1
73,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GPdPG', 'GTG']",12.0,0.657,35.0,1
34,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG', 'GTG']",13.0,0.755,53.0,1
64,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",14.0,0.736,53.0,1
44,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG', 'GTG']",14.0,0.994,2498.0,1
95,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GMDMG', 'GMDpDMG']",14.0,0.72,50.0,1
28,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GDpDpDG']",15.0,0.464,28.0,1
55,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GMDpDMG']",17.0,0.66,50.0,1
37,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GPdPG', 'GTG']",17.0,0.585,41.0,1
19,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GTG']",17.0,0.996,4537.0,1
10,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GTG']",18.0,0.69,58.0,1
8,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDpDG']",20.0,0.286,28.0,1
23,G:HGNC:7708,G:HGNC:7710,"['GPdPG', 'GMDMG']",20.0,0.857,140.0,1
54,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG', 'GMDMG']",21.0,0.716,74.0,1
13,G:HGNC:7708,G:HGNC:7710,"['GDpDG', 'GDpDpDG']",21.0,0.993,3199.0,1
67,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GPdPG', 'GTG']",23.0,0.477,44.0,1
30,G:HGNC:7708,G:HGNC:7710,"['GDG', 'GDpDG', 'GTG']",25.0,0.621,66.0,1
18,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GPdPG']",33.0,0.683,104.0,1
5,G:HGNC:7708,G:HGNC:7710,['GMDMG'],529.0,0.779,2392.0,1
58,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GMDMG', 'GMDpDMG']",578.0,0.795,2826.0,1
6,G:HGNC:7708,G:HGNC:7710,['GMDpDMG'],662.0,0.828,3848.0,1
21,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GMDpDMG']",722.0,0.746,2838.0,1
20,G:HGNC:7708,G:HGNC:7710,"['GDpDpDG', 'GMDMG']",1040.0,0.742,4024.0,1
2,G:HGNC:7708,G:HGNC:7710,['GDpDpDG'],1298.0,0.78,5904.0,1
27,G:HGNC:7708,G:HGNC:7710,"['GMDMG', 'GMDpDMG']",1574.0,0.837,9648.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:15993,G:HGNC:5201,['GTG'],24.0,0.87,184.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:8784,G:HGNC:8786,['GPdPG'],16.0,0.698,53.0,1
2,G:HGNC:8784,G:HGNC:8786,"['GPdPG', 'GTG']",39.0,0.846,254.0,1
1,G:HGNC:8784,G:HGNC:8786,['GTG'],57.0,0.816,310.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:8592,G:HGNC:9380,['GPdPG'],34.0,0.469,64.0,1
4,G:HGNC:8592,G:HGNC:9380,"['GPdPG', 'GMDMG']",269.0,0.307,388.0,1
6,G:HGNC:8592,G:HGNC:9380,"['GPdPG', 'GTG', 'GMDMG']",325.0,0.266,443.0,1
1,G:HGNC:8592,G:HGNC:9380,['GTG'],371.0,0.527,785.0,1
3,G:HGNC:8592,G:HGNC:9380,"['GPdPG', 'GTG']",405.0,0.244,536.0,1
2,G:HGNC:8592,G:HGNC:9380,['GMDMG'],1900.0,0.322,2801.0,1
5,G:HGNC:8592,G:HGNC:9380,"['GTG', 'GMDMG']",5592.0,0.435,9889.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:16890,G:HGNC:9317,['GTG'],114.0,0.711,394.0,1
2,G:HGNC:16890,G:HGNC:9317,['GMDMG'],656.0,0.855,4532.0,1
1,G:HGNC:16890,G:HGNC:9317,['GMG'],738.0,0.244,976.0,1
3,G:HGNC:16890,G:HGNC:9317,['GMDpDMG'],1218.0,0.831,7187.0,1
9,G:HGNC:16890,G:HGNC:9317,"['GMDMG', 'GMDpDMG']",1514.0,0.883,12973.0,1
12,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMDMG', 'GMDpDMG']",1537.0,0.888,13707.0,1
6,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMDpDMG']",1811.0,0.848,11898.0,1
4,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMG']",1918.0,0.5,3838.0,1
14,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",1924.0,0.76,8001.0,1
5,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMDMG']",1997.0,0.839,12418.0,1
11,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMG', 'GMDpDMG']",2158.0,0.727,7918.0,1
10,G:HGNC:16890,G:HGNC:9317,"['GTG', 'GMG', 'GMDMG']",2518.0,0.703,8483.0,1
13,G:HGNC:16890,G:HGNC:9317,"['GMG', 'GMDMG', 'GMDpDMG']",2524.0,0.735,9521.0,1
8,G:HGNC:16890,G:HGNC:9317,"['GMG', 'GMDpDMG']",2849.0,0.682,8971.0,1
7,G:HGNC:16890,G:HGNC:9317,"['GMG', 'GMDMG']",3243.0,0.665,9682.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
6,G:HGNC:851,G:HGNC:856,"['GTG', 'GMDpDMG']",1.0,1.0,10229.0,1
12,G:HGNC:851,G:HGNC:856,"['GTG', 'GMDMG', 'GMDpDMG']",1.0,1.0,11993.0,1
5,G:HGNC:851,G:HGNC:856,"['GTG', 'GMDMG']",4.0,1.0,10779.0,1
0,G:HGNC:851,G:HGNC:856,['GTG'],6.0,0.985,403.0,1
11,G:HGNC:851,G:HGNC:856,"['GTG', 'GMG', 'GMDpDMG']",116.0,0.979,5574.0,1
10,G:HGNC:851,G:HGNC:856,"['GTG', 'GMG', 'GMDMG']",158.0,0.973,5839.0,1
14,G:HGNC:851,G:HGNC:856,"['GTG', 'GMG', 'GMDMG', 'GMDpDMG']",166.0,0.97,5601.0,1
4,G:HGNC:851,G:HGNC:856,"['GTG', 'GMG']",242.0,0.929,3407.0,1
1,G:HGNC:851,G:HGNC:856,['GMG'],1048.0,0.177,1274.0,1
3,G:HGNC:851,G:HGNC:856,['GMDpDMG'],1390.0,0.777,6228.0,1
2,G:HGNC:851,G:HGNC:856,['GMDMG'],1457.0,0.686,4644.0,1
8,G:HGNC:851,G:HGNC:856,"['GMG', 'GMDpDMG']",2632.0,0.645,7419.0,1
13,G:HGNC:851,G:HGNC:856,"['GMG', 'GMDMG', 'GMDpDMG']",2680.0,0.656,7792.0,1
9,G:HGNC:851,G:HGNC:856,"['GMDMG', 'GMDpDMG']",2965.0,0.773,13052.0,1
7,G:HGNC:851,G:HGNC:856,"['GMG', 'GMDMG']",3272.0,0.586,7904.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:2269,G:HGNC:2277,['GTG'],15.0,0.941,253.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9304,G:HGNC:9318,['GTG'],122.0,0.659,358.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:3391,G:HGNC:10481,['GTG'],18.0,0.968,568.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:9029,G:HGNC:27396,['GTG'],17.0,0.948,330.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:15993,G:HGNC:19650,['GTG'],4.0,0.982,224.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:437,G:HGNC:438,['GTG'],10.0,0.974,387.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
0,G:HGNC:29831,G:HGNC:26404,['GTG'],2.0,0.993,303.0,1
3,G:HGNC:29831,G:HGNC:26404,"['GTG', 'GMDMG']",272.0,0.943,4784.0,1
1,G:HGNC:29831,G:HGNC:26404,['GMDMG'],1566.0,0.323,2313.0,1
4,G:HGNC:29831,G:HGNC:26404,"['GTG', 'GMDpDMG']",3494.0,0.461,6479.0,1
2,G:HGNC:29831,G:HGNC:26404,['GMDpDMG'],4327.0,0.08,4701.0,1
6,G:HGNC:29831,G:HGNC:26404,"['GTG', 'GMDMG', 'GMDpDMG']",4842.0,0.39,7940.0,1
5,G:HGNC:29831,G:HGNC:26404,"['GMDMG', 'GMDpDMG']",9878.0,0.108,11068.0,1
,gene1,gene2,meta_path,meta_path_rank,rank_percent,total_rank,label
17,G:HGNC:7455,G:HGNC:7459,"['GDG', 'GDpDG', 'GTG']",1.0,0.985,66.0,1
11,G:HGNC:7455,G:HGNC:7459,"['GDpDG', 'GTG']",1.0,0.999,1716.0,1
8,G:HGNC:7455,G:HGNC:7459,"['GDG', 'GTG']",1.0,0.984,62.0,1
0,G:HGNC:7455,G:HGNC:7459,['GDG'],2.0,0.818,11.0,1
1,G:HGNC:7455,G:HGNC:7459,['GDpDG'],2.0,0.998,946.0,1
5,G:HGNC:7455,G:HGNC:7459,"['GDG', 'GDpDG']",2.0,0.931,29.0,1
26,G:HGNC:7455,G:HGNC:7459,"['GDG', 'GDpDG', 'GDpDpDG', 'GTG']",4.0,0.939,66.0,1
15,G:HGNC:7455,G:HGNC:7459,"['GDG', 'GDpDG', 'GDpDpDG']",4.0,0.862,29.0,1
